loot_vox10_1000.ply	29.4246	41.0704	40.6543	5928	0.00755986	5.122	784142
loot_vox10_1001.ply	29.4665	41.2242	40.8025	6000	0.00765886	5.335	783406
loot_vox10_1002.ply	29.5221	41.2262	40.5763	5904	0.00756729	5.871	780200
loot_vox10_1003.ply	29.4331	41.2147	40.5473	5848	0.0075122	5.274	778467
loot_vox10_1004.ply	29.3806	41.1649	40.1828	5880	0.00757315	4.858	776427
loot_vox10_1005.ply	29.434	41.047	40.0953	5912	0.00762944	4.668	774893
loot_vox10_1006.ply	29.4086	41.1414	40.4345	6040	0.00778402	4.565	775949
loot_vox10_1007.ply	29.3753	41.2059	40.4662	6120	0.00789206	4.492	775463
loot_vox10_1008.ply	29.3703	41.0807	40.5537	5888	0.00759058	4.999	775698
loot_vox10_1009.ply	29.3099	41.0597	40.3483	5912	0.00759878	4.572	778020
loot_vox10_1010.ply	29.338	41.3069	40.4631	5896	0.00757301	5.41	778554
loot_vox10_1011.ply	29.4023	41.4876	40.6167	5808	0.00744629	5.459	779986
loot_vox10_1012.ply	29.4345	41.4298	40.6891	5784	0.00740659	5.823	780926
loot_vox10_1013.ply	29.4229	41.3462	40.6871	5672	0.00724606	4.614	782770
loot_vox10_1014.ply	29.5047	41.3083	40.8226	5880	0.00749547	5.408	784474
loot_vox10_1015.ply	29.5713	40.9956	40.5848	5880	0.0074886	5.327	785193
loot_vox10_1016.ply	29.611	41.3084	40.749	5752	0.00734873	5.778	782720
loot_vox10_1017.ply	29.5942	41.3112	40.7002	5816	0.00744102	5.331	781613
loot_vox10_1018.ply	29.5442	41.2398	40.8605	5912	0.00757943	5.176	780006
loot_vox10_1019.ply	29.4681	41.122	40.5509	5840	0.00748428	4.772	780302
loot_vox10_1020.ply	29.3818	41.0948	40.537	5824	0.00747562	5.338	779066
loot_vox10_1021.ply	29.4369	41.2958	40.5806	5944	0.00763735	5.974	778280
loot_vox10_1022.ply	29.4592	41.3478	40.6357	5808	0.0074566	4.721	778907
loot_vox10_1023.ply	29.3895	41.3574	40.635	5632	0.0072271	4.628	779289
loot_vox10_1024.ply	29.3998	41.4901	40.613	5808	0.00744865	4.945	779739
loot_vox10_1025.ply	29.4071	41.2071	40.5734	5800	0.00744197	4.565	779364
loot_vox10_1026.ply	29.3073	41.137	40.5708	5752	0.00737412	5.245	780025
loot_vox10_1027.ply	29.4037	41.0846	40.6092	5808	0.00744259	5.765	780373
loot_vox10_1028.ply	29.4417	41.3246	40.7142	5728	0.00732808	4.643	781651
loot_vox10_1029.ply	29.5293	41.3568	40.7613	5648	0.00722828	5.55	781375
loot_vox10_1030.ply	29.5776	41.2954	40.7242	5816	0.00741466	4.823	784392
loot_vox10_1031.ply	29.4633	41.3417	40.7175	5920	0.00756384	5.34	782671
loot_vox10_1032.ply	29.4682	41.1354	40.6071	5816	0.00748521	5.949	776999
loot_vox10_1033.ply	29.4442	41.2067	40.5455	5976	0.00767482	5.072	778650
loot_vox10_1034.ply	29.4462	41.0463	40.3986	5912	0.0075989	4.791	778007
loot_vox10_1035.ply	29.4961	41.0198	40.5441	5856	0.0075417	5.514	776483
loot_vox10_1036.ply	29.5457	41.2875	40.6933	5664	0.00724958	4.961	781287
loot_vox10_1037.ply	29.5188	41.1043	40.5423	5808	0.00744301	4.967	780329
loot_vox10_1038.ply	29.4705	41.3543	40.6036	5736	0.00734645	5.303	780785
loot_vox10_1039.ply	29.5776	41.4573	40.6777	6048	0.00770024	4.998	785430
loot_vox10_1040.ply	29.5005	41.413	41.0522	6144	0.00778235	4.949	789479
loot_vox10_1041.ply	29.6108	41.3166	40.651	5928	0.00751	4.891	789348
loot_vox10_1042.ply	29.782	41.0119	40.4821	5888	0.00742765	5.348	792714
loot_vox10_1043.ply	29.7943	41.2914	40.6839	6056	0.00765744	4.85	790865
loot_vox10_1044.ply	29.6655	41.2182	40.6496	5864	0.00744185	5.074	787976
loot_vox10_1045.ply	29.7037	41.1707	40.6791	5704	0.00722284	4.292	789717
loot_vox10_1046.ply	29.8445	40.9414	40.3682	5728	0.00729728	4.575	784950
loot_vox10_1047.ply	30.0531	41.0676	40.3984	5536	0.00708717	4.953	781130
loot_vox10_1048.ply	29.9279	41.0606	40.6658	5656	0.00724693	4.368	780468
loot_vox10_1049.ply	29.6413	41.3791	40.6534	5688	0.00726088	5.047	783376
loot_vox10_1050.ply	29.4734	41.1325	40.4419	5952	0.00756062	5.469	787237
loot_vox10_1051.ply	29.4065	41.1642	40.5115	6176	0.00784021	4.976	787734
loot_vox10_1052.ply	29.4078	40.9552	40.4722	5800	0.00736921	5.016	787059
loot_vox10_1053.ply	29.3173	40.8626	40.3459	6056	0.00770433	4.982	786051
loot_vox10_1054.ply	29.3781	40.7335	40.3291	6024	0.00756581	4.638	796213
loot_vox10_1055.ply	29.403	40.9267	40.5993	6184	0.00782596	5.062	790191
loot_vox10_1056.ply	29.3501	41.1445	40.559	5936	0.00743107	7.328	798808
loot_vox10_1057.ply	29.3655	41.2599	40.7317	5896	0.00738917	4.86	797924
loot_vox10_1058.ply	29.485	41.2101	40.6545	5880	0.0074011	4.714	794477
loot_vox10_1059.ply	29.4943	41.1036	40.6685	5912	0.00749253	5.054	789053
loot_vox10_1060.ply	29.4193	41.352	40.8434	5696	0.00726647	5.38	783874
loot_vox10_1061.ply	29.8888	41.4845	40.971	5768	0.00736856	5.333	782785
loot_vox10_1062.ply	30.1712	41.4045	40.5156	5656	0.00722543	4.315	782791
loot_vox10_1063.ply	30.2655	41.1262	40.6007	5720	0.00731339	4.805	782127
loot_vox10_1064.ply	30.1164	41.2602	40.617	5840	0.00743469	5.228	785507
loot_vox10_1065.ply	29.9185	41.1781	40.8187	5872	0.00744217	4.024	789017
loot_vox10_1066.ply	29.7365	41.1455	40.7367	5856	0.00741603	5.229	789641
loot_vox10_1067.ply	29.73	40.9227	40.6083	5952	0.00758489	5.83	784718
loot_vox10_1068.ply	29.8029	41.0712	40.3271	5840	0.00750489	5.421	778159
loot_vox10_1069.ply	29.9063	41.1863	40.3538	5928	0.00763596	5.136	776327
loot_vox10_1070.ply	30.0724	41.2136	40.795	5744	0.00729969	5.052	786883
loot_vox10_1071.ply	30.2141	41.6878	40.9292	5736	0.00728709	5.881	787146
loot_vox10_1072.ply	30.2718	41.5536	40.912	5800	0.00742593	4.873	781047
loot_vox10_1073.ply	30.1116	41.635	40.6707	5376	0.00687065	5.147	782459
loot_vox10_1074.ply	29.9576	41.2717	40.7222	5680	0.00726734	4.673	781579
loot_vox10_1075.ply	29.8377	41.2194	40.772	5648	0.00720242	4.368	784181
loot_vox10_1076.ply	29.7866	41.1564	40.8023	5720	0.00730653	5.119	782861
loot_vox10_1077.ply	29.908	41.3514	40.7531	5736	0.00735903	6.921	779451
loot_vox10_1078.ply	29.952	41.601	40.8779	5712	0.00727904	4.816	784719
loot_vox10_1079.ply	29.7826	41.5788	41.0088	5896	0.00755219	5.011	780701
loot_vox10_1080.ply	29.6925	41.4507	40.5671	6024	0.00766652	5.306	785754
loot_vox10_1081.ply	29.4278	41.0402	40.2202	6232	0.007956	4.298	783308
loot_vox10_1082.ply	29.2983	41.1737	40.5589	6176	0.00789026	5.332	782737
loot_vox10_1083.ply	29.2254	41.2531	40.4622	6168	0.00788874	4.133	781874
loot_vox10_1084.ply	29.2133	41.0765	40.5516	6136	0.00786117	4.96	780545
loot_vox10_1085.ply	29.3444	40.9616	40.2859	6208	0.00797592	6.298	778343
loot_vox10_1086.ply	29.4991	40.9259	40.5128	6184	0.00794391	4.949	778458
loot_vox10_1087.ply	29.6476	41.4099	40.7562	5888	0.00756237	5.003	778592
loot_vox10_1088.ply	29.8663	41.3518	40.7124	5760	0.00738507	4.551	779952
loot_vox10_1089.ply	29.9108	41.6331	41.0071	5672	0.00727484	4.535	779674
loot_vox10_1090.ply	29.9351	41.4061	41.0408	5824	0.00745631	5.743	781083
loot_vox10_1091.ply	30.1207	41.4433	40.8635	5536	0.00709255	4.861	780537
loot_vox10_1092.ply	30.1604	41.5459	40.7657	5536	0.00716128	5.077	773046
loot_vox10_1093.ply	30.2392	41.4245	40.6698	5600	0.00726497	5.893	770822
loot_vox10_1094.ply	30.3194	41.3223	40.6545	5712	0.0073338	4.928	778859
loot_vox10_1095.ply	30.0716	41.3089	40.6396	5784	0.00743127	5.131	778333
loot_vox10_1096.ply	30.0111	41.0145	40.402	5936	0.00758305	6.189	782798
loot_vox10_1097.ply	29.8997	40.7589	40.3487	6024	0.00770906	5.624	781418
loot_vox10_1098.ply	29.7544	40.8706	40.3965	5768	0.00741978	5.293	777382
loot_vox10_1099.ply	29.5862	40.7567	40.4612	5672	0.00728799	6.323	778267
loot_vox10_1100.ply	29.5132	40.7202	40.3969	5688	0.00728578	5.082	780699
loot_vox10_1101.ply	29.4934	40.8873	40.5152	5896	0.0075558	5.52	780328
loot_vox10_1102.ply	29.4737	40.8764	40.6969	5960	0.00761806	4.604	782351
loot_vox10_1103.ply	29.5371	41.1845	40.734	5896	0.00753806	5.209	782164
loot_vox10_1104.ply	29.6289	41.2409	41.0176	5816	0.00742764	4.053	783021
loot_vox10_1105.ply	29.6377	41.2458	41.0483	5816	0.0073917	5.113	786829
loot_vox10_1106.ply	29.8847	41.197	40.8549	6032	0.00764159	5.038	789365
loot_vox10_1107.ply	29.7109	41.1176	40.936	6088	0.00769846	4.159	790807
loot_vox10_1108.ply	29.7199	41.1573	40.7645	6072	0.00769256	4.68	789334
loot_vox10_1109.ply	29.7118	41.0045	40.7167	5992	0.00764527	4.108	783753
loot_vox10_1110.ply	29.6793	41.1227	40.657	5912	0.00756746	5.544	781240
loot_vox10_1111.ply	29.6859	41.0506	40.5023	6016	0.00770051	5.348	781247
loot_vox10_1112.ply	29.6275	41.2194	40.7679	6120	0.00781087	4.836	783523
loot_vox10_1113.ply	29.3597	41.1807	40.6576	6104	0.0077952	5.239	783046
loot_vox10_1114.ply	29.3417	41.1437	40.6709	6104	0.00776875	4.577	785712
loot_vox10_1115.ply	29.2224	41.2256	40.6981	6104	0.00774217	5.384	788409
loot_vox10_1116.ply	29.1866	41.0533	40.5977	6040	0.00769144	4.716	785289
loot_vox10_1117.ply	29.2517	41.0154	40.566	6056	0.0077214	5.089	784314
loot_vox10_1118.ply	29.2658	41.073	40.6586	6176	0.00786922	4.451	784830
loot_vox10_1119.ply	29.4463	40.9726	40.3301	6144	0.00782932	5.262	784742
loot_vox10_1120.ply	29.5551	41.1267	40.7146	6040	0.0076729	5.01	787186
loot_vox10_1121.ply	29.6536	40.6474	40.6711	6240	0.00787719	5.287	792161
loot_vox10_1122.ply	29.7871	40.863	40.6398	6008	0.00762156	5.38	788290
loot_vox10_1123.ply	29.7734	40.9077	40.4195	5912	0.00749092	5.133	789222
loot_vox10_1124.ply	29.8587	40.8869	40.4597	5648	0.00717504	5.848	787173
loot_vox10_1125.ply	29.7897	41.0316	40.5489	5824	0.00750246	4.605	776279
loot_vox10_1126.ply	29.9123	40.9602	40.5603	5784	0.00747372	4.51	773912
loot_vox10_1127.ply	29.7326	40.9891	40.4271	5792	0.00748996	5.205	773302
loot_vox10_1128.ply	29.4838	41.3707	40.7972	5960	0.00767052	3.992	777001
loot_vox10_1129.ply	29.2548	41.024	40.6065	6224	0.00794715	4.754	783174
loot_vox10_1130.ply	29.2245	40.8156	40.329	6576	0.00836526	5.893	786108
loot_vox10_1131.ply	29.3094	40.833	40.4148	6192	0.00788165	4.505	785622
loot_vox10_1132.ply	29.1672	40.8677	40.3125	6152	0.0078144	5.406	787265
loot_vox10_1133.ply	29.2495	40.8952	40.3752	6104	0.00774881	6.651	787734
loot_vox10_1134.ply	29.2234	41.1418	40.4371	6080	0.00772784	4.941	786766
loot_vox10_1135.ply	29.2657	41.4966	40.792	5896	0.00748582	5.025	787622
loot_vox10_1136.ply	29.3918	41.0047	40.5713	5880	0.00749513	5.109	784509
loot_vox10_1137.ply	29.6389	41.047	40.5068	5784	0.00738733	6.761	782962
loot_vox10_1138.ply	29.8073	40.8084	40.2633	6072	0.00773069	4.922	785441
loot_vox10_1139.ply	29.9506	40.7416	40.3686	6024	0.00765577	5.046	786857
loot_vox10_1140.ply	29.6696	40.7161	40.4088	6016	0.00765191	4.952	786209
loot_vox10_1141.ply	29.6201	40.7325	40.368	6056	0.00770586	4.121	785895
loot_vox10_1142.ply	29.6186	40.7155	40.5421	6112	0.00780479	5.059	783109
loot_vox10_1143.ply	29.6584	40.6097	40.2925	6128	0.00781639	5.041	783994
loot_vox10_1144.ply	29.6495	40.7649	40.5195	6016	0.00765434	5.426	785959
loot_vox10_1145.ply	29.5201	40.9841	40.788	6000	0.00760427	5.109	789030
loot_vox10_1146.ply	29.3981	40.8636	40.6737	6320	0.00795375	4.362	794594
loot_vox10_1147.ply	29.3666	41.0429	40.8186	6168	0.00772934	4.669	797998
loot_vox10_1148.ply	29.2314	41.1904	40.8713	6080	0.00761295	5.093	798639
loot_vox10_1149.ply	29.239	41.0677	40.7262	5952	0.00747088	5.403	796693
loot_vox10_1150.ply	29.1855	41.0834	40.5644	5960	0.00749952	4.952	794717
loot_vox10_1151.ply	29.2568	41.2303	40.6152	5832	0.00735564	5.394	792861
loot_vox10_1152.ply	29.3517	41.1134	40.6368	5976	0.00753795	4.87	792789
loot_vox10_1153.ply	29.4343	40.8095	40.2618	6312	0.00796659	4.805	792309
loot_vox10_1154.ply	29.6449	41.1287	40.851	6088	0.0076876	4.272	791925
loot_vox10_1155.ply	29.4374	40.9706	40.5446	6248	0.00787105	5.271	793795
loot_vox10_1156.ply	29.4005	41.1789	40.7723	5856	0.00738033	4.906	793460
loot_vox10_1157.ply	29.5608	41.0486	40.4999	5856	0.00736116	4.636	795527
loot_vox10_1158.ply	29.6201	41.2072	40.7337	5848	0.0073212	5.349	798776
loot_vox10_1159.ply	29.6588	41.1221	40.775	5896	0.00737588	4.86	799362
loot_vox10_1160.ply	29.61	40.8809	40.5674	5800	0.00734385	4.33	789777
loot_vox10_1161.ply	29.5846	41.2109	40.9595	5840	0.00738371	4.792	790930
loot_vox10_1162.ply	29.5136	41.647	40.7649	6088	0.00767008	4.282	793734
loot_vox10_1163.ply	29.4161	41.4019	40.7852	5824	0.00734535	4.969	792883
loot_vox10_1164.ply	29.3391	41.2646	40.9043	5888	0.00744093	4.642	791299
loot_vox10_1165.ply	29.2852	41.303	40.7904	5808	0.00735669	4.575	789485
loot_vox10_1166.ply	29.568	41.5743	40.9666	6048	0.00765592	4.528	789977
loot_vox10_1167.ply	29.6191	41.5297	40.8261	5896	0.00744822	4.812	791598
loot_vox10_1168.ply	29.7786	41.5533	40.7069	5984	0.00752672	4.583	795034
loot_vox10_1169.ply	29.7647	41.4114	40.7045	5808	0.00730692	4.386	794863
loot_vox10_1170.ply	29.8126	41.2911	40.5658	5784	0.00727652	4.855	794885
loot_vox10_1171.ply	29.8344	41.3335	40.7317	5768	0.0073114	4.151	788905
loot_vox10_1172.ply	29.8356	41.4989	40.636	5568	0.00707159	4.955	787376
loot_vox10_1173.ply	29.9058	41.5216	40.6806	5800	0.00732396	5.429	791921
loot_vox10_1174.ply	29.7856	41.4516	40.6279	5784	0.00736774	4.839	785044
loot_vox10_1175.ply	29.5709	41.1783	40.6817	5968	0.0075952	4.325	785759
loot_vox10_1176.ply	29.3291	41.1389	40.9548	5904	0.00754059	5.272	782963
loot_vox10_1177.ply	29.2648	41.1741	40.7517	5936	0.00757466	4.852	783666
loot_vox10_1178.ply	29.264	40.9962	40.713	5816	0.00739278	5.596	786714
loot_vox10_1179.ply	29.2827	41.1646	40.8187	5792	0.00735415	4.875	787583
loot_vox10_1180.ply	29.4298	40.9898	40.4603	5920	0.00745856	4.873	793719
loot_vox10_1181.ply	29.4953	40.9222	40.6576	5880	0.00742116	5.6	792329
loot_vox10_1182.ply	29.6597	41.0235	40.6619	5944	0.00741643	8.355	801464
loot_vox10_1183.ply	29.7058	41.2513	40.5215	6072	0.00761907	4.516	796948
loot_vox10_1184.ply	29.7268	41.7321	40.7212	6024	0.00750563	6.043	802598
loot_vox10_1185.ply	29.6043	41.5666	40.5832	6144	0.00770853	4.647	797039
loot_vox10_1186.ply	29.5771	41.4157	40.8024	6096	0.00764378	4.898	797511
loot_vox10_1187.ply	29.4815	41.2512	40.6917	6136	0.00771941	5.08	794879
loot_vox10_1188.ply	29.5772	41.5531	40.5707	6240	0.007863	5.065	793590
loot_vox10_1189.ply	29.4622	41.4152	40.9534	6232	0.00789923	4.825	788938
loot_vox10_1190.ply	29.2957	41.36	40.8199	6296	0.00802196	5.449	784846
loot_vox10_1191.ply	29.143	41.4994	40.8491	6344	0.00805072	5.345	788004
loot_vox10_1192.ply	29.1757	41.4508	40.7758	6384	0.00802046	4.017	795964
loot_vox10_1193.ply	29.137	41.2996	40.7481	6216	0.00777771	5.679	799207
loot_vox10_1194.ply	29.1734	41.422	40.7558	6232	0.00779583	4.887	799402
loot_vox10_1195.ply	29.2165	41.4207	40.6672	6368	0.0079552	5.07	800483
loot_vox10_1196.ply	29.2052	41.0818	40.6722	6264	0.00784632	5.67	798336
loot_vox10_1197.ply	29.2456	41.3321	40.696	6296	0.00788524	5.099	798454
loot_vox10_1198.ply	29.2994	41.256	40.7345	6136	0.00766262	5.576	800770
loot_vox10_1199.ply	29.3993	41.4797	40.7953	5992	0.0074678	4.657	802378
loot_vox10_1200.ply	29.5531	41.593	40.9011	6016	0.00747065	5.416	805285
loot_vox10_1201.ply	29.5583	41.6	40.8717	5912	0.00735948	4.495	803318
loot_vox10_1202.ply	29.5315	41.5293	40.7851	5976	0.00745104	5.432	802036
loot_vox10_1203.ply	29.5754	41.4728	40.8027	6176	0.00762255	4.465	810228
loot_vox10_1204.ply	29.4863	41.5328	41.0111	6088	0.00753293	5.101	808185
loot_vox10_1205.ply	29.6037	41.661	41.0452	6104	0.00748752	4.62	815223
loot_vox10_1206.ply	29.6055	41.7284	40.7046	6224	0.00778559	4.743	799426
loot_vox10_1207.ply	29.4556	41.7016	40.7029	6136	0.00776394	5.331	790320
loot_vox10_1208.ply	29.3499	41.4586	40.5145	6264	0.00786989	5.183	795945
loot_vox10_1209.ply	29.1749	41.3229	40.4733	6432	0.00811209	4.969	792891
loot_vox10_1210.ply	29.1352	41.3698	40.7748	6584	0.00825766	5.355	797320
loot_vox10_1211.ply	29.1089	41.4735	40.8424	6576	0.00816677	4.975	805214
loot_vox10_1212.ply	29.07	41.2392	40.5262	6520	0.00817938	5.363	797126
loot_vox10_1213.ply	29.1091	41.4262	40.8789	6504	0.00809825	4.765	803136
loot_vox10_1214.ply	29.3079	41.5523	40.8997	6456	0.00797729	5.352	809297
loot_vox10_1215.ply	29.4119	41.2636	40.9636	6088	0.0075332	5.045	808156
loot_vox10_1216.ply	29.5727	41.4445	40.8317	6024	0.00743378	5.375	810355
loot_vox10_1217.ply	29.597	41.8491	41.1361	5872	0.00724749	4.798	810211
loot_vox10_1218.ply	29.5466	41.7958	41.2317	6040	0.00746929	5.629	808645
loot_vox10_1219.ply	29.4906	41.9813	41.2299	5952	0.00734105	5.387	810783
loot_vox10_1220.ply	29.4982	41.6453	40.9588	6120	0.00758282	4.442	807088
loot_vox10_1221.ply	29.5314	41.5475	40.8775	6096	0.00753179	4.468	809369
loot_vox10_1222.ply	29.3841	41.4276	40.7296	6096	0.00766451	5.215	795354
loot_vox10_1223.ply	29.2415	41.6529	40.836	6544	0.00822674	5.292	795455
loot_vox10_1224.ply	29.0667	41.4376	40.7823	6512	0.00818378	5.092	795720
loot_vox10_1225.ply	29.0539	41.3865	40.7882	6488	0.00812297	4.992	798723
loot_vox10_1226.ply	28.9933	41.3843	40.5833	6504	0.00805508	5.585	807441
loot_vox10_1227.ply	29.0158	41.3742	40.7444	6480	0.00806656	5.562	803316
loot_vox10_1228.ply	29.1291	41.3956	40.8942	6368	0.00787073	4.498	809074
loot_vox10_1229.ply	29.3411	41.2364	40.6192	6392	0.0079083	4.824	808265
loot_vox10_1230.ply	29.5249	41.3197	40.8256	6384	0.00779632	5.839	818848
loot_vox10_1231.ply	29.6299	41.5543	40.8531	6216	0.00757479	4.779	820617
loot_vox10_1232.ply	29.6249	41.6794	40.932	6120	0.00751708	5.268	814146
loot_vox10_1233.ply	29.5221	41.7992	41.1431	6024	0.00739275	5.704	814852
loot_vox10_1234.ply	29.52	41.7063	41.1405	6008	0.00736523	5.101	815725
loot_vox10_1235.ply	29.5978	41.6298	41.0959	6048	0.00741106	5.38	816078
loot_vox10_1236.ply	29.5855	41.3462	40.9184	5992	0.00738961	4.971	810868
loot_vox10_1237.ply	29.546	41.3151	40.7785	6280	0.00783133	5.183	801907
loot_vox10_1238.ply	29.3739	41.5144	40.7192	6304	0.00788793	4.567	799196
loot_vox10_1239.ply	29.2307	40.9497	40.3148	6592	0.00824391	4.976	799621
loot_vox10_1240.ply	29.0822	41.099	40.308	6848	0.00847342	5.207	808174
loot_vox10_1241.ply	29.1184	41.2379	40.637	6688	0.00825059	5.456	810609
loot_vox10_1242.ply	29.0797	41.3139	40.7454	6752	0.00834522	4.687	809086
loot_vox10_1243.ply	29.034	41.301	40.3952	6432	0.00799896	4.696	804105
loot_vox10_1244.ply	29.147	41.4023	40.7373	6512	0.0080371	5.33	810243
loot_vox10_1245.ply	29.2778	41.3592	40.745	6496	0.00803512	4.833	808451
loot_vox10_1246.ply	29.4377	41.321	40.8107	6472	0.00790623	4.664	818595
loot_vox10_1247.ply	29.4714	41.4684	40.8775	6016	0.00739597	5.57	813416
loot_vox10_1248.ply	29.5296	41.4266	40.8615	6200	0.0075957	5.482	816251
loot_vox10_1249.ply	29.4792	41.5055	41.1171	6064	0.00738986	5.386	820584
loot_vox10_1250.ply	29.531	41.5111	41.0471	6072	0.0074272	4.456	817535
loot_vox10_1251.ply	29.5378	41.4216	41.1456	5936	0.00730399	5.705	812707
loot_vox10_1252.ply	29.6452	41.2721	40.7442	5896	0.00726988	5.052	811017
loot_vox10_1253.ply	29.6141	41.2485	40.8185	6200	0.00763156	5.418	812416
loot_vox10_1254.ply	29.3869	41.3175	40.7892	6368	0.00780513	4.494	815874
loot_vox10_1255.ply	29.2246	41.5045	40.7187	6472	0.00797228	5.257	811813
loot_vox10_1256.ply	29.2501	41.383	40.889	6792	0.0083922	6.453	809323
loot_vox10_1257.ply	29.1657	41.5016	41.0856	6712	0.00832686	5.054	806066
loot_vox10_1258.ply	29.1672	41.3556	41.0051	6680	0.00830852	4.313	803994
loot_vox10_1259.ply	29.2436	41.2617	41.1734	6696	0.00832137	4.696	804675
loot_vox10_1260.ply	29.3094	41.2934	40.8676	6640	0.00826875	6.086	803023
loot_vox10_1261.ply	29.356	41.366	40.9445	6448	0.00801093	5.414	804900
loot_vox10_1262.ply	29.5062	41.4478	40.7556	6376	0.00795973	4.682	801032
loot_vox10_1263.ply	29.5938	41.4225	40.6581	6320	0.00796333	5.017	793638
loot_vox10_1264.ply	29.703	41.3411	40.82	6312	0.00787862	4.707	801156
loot_vox10_1265.ply	29.5119	41.4299	40.9706	6256	0.00777385	5.486	804749
loot_vox10_1266.ply	29.4833	41.4358	40.8789	6344	0.00787635	5.186	805449
loot_vox10_1267.ply	29.5084	41.4797	41.0382	6144	0.00762918	4.421	805329
loot_vox10_1268.ply	29.711	41.3425	40.9524	6008	0.00745947	4.696	805419
loot_vox10_1269.ply	29.6913	41.0805	40.765	6248	0.00776657	6.641	804474
loot_vox10_1270.ply	29.5546	41.3276	40.3805	6360	0.00798894	4.525	796101
loot_vox10_1271.ply	29.5511	41.4387	40.8406	6232	0.00774091	5.811	805073
loot_vox10_1272.ply	29.4654	41.204	40.5618	6280	0.00787753	4.451	797204
loot_vox10_1273.ply	29.3265	41.2438	40.6194	6296	0.00781977	5.347	805139
loot_vox10_1274.ply	29.2352	41.3191	40.542	6264	0.00775177	5.248	808073
loot_vox10_1275.ply	29.3023	41.4234	41.0436	6072	0.00746327	5.666	813584
loot_vox10_1276.ply	29.4	41.1289	40.8477	6464	0.00795759	7.545	812306
loot_vox10_1277.ply	29.5202	41.0823	40.7668	6352	0.00777003	5.866	817500
loot_vox10_1278.ply	29.618	41.2536	40.6684	6368	0.00772063	6.629	824803
loot_vox10_1279.ply	29.6337	41.2141	40.8354	6448	0.00792192	4.777	813944
loot_vox10_1280.ply	29.4769	41.2004	40.6261	6288	0.00771243	5.589	815307
loot_vox10_1281.ply	29.5163	41.1682	40.811	6248	0.00765378	4.577	816329
loot_vox10_1282.ply	29.6649	40.8965	40.757	6400	0.00786967	4.887	813249
loot_vox10_1283.ply	29.5843	41.2415	40.6809	6232	0.00770017	5.649	809333
loot_vox10_1284.ply	29.5795	41.1831	40.7756	6592	0.00808356	5.367	815482
loot_vox10_1285.ply	29.3535	41.0719	40.9865	6512	0.00799378	5.967	814633
loot_vox10_1286.ply	29.3241	41.1052	40.8933	6448	0.00791223	4.918	814941
loot_vox10_1287.ply	29.2205	41.255	40.9641	6368	0.00777679	5.25	818847
loot_vox10_1288.ply	29.096	41.1508	40.864	6464	0.00784417	5.533	824052
loot_vox10_1289.ply	29.0663	41.0417	40.7908	6672	0.00798604	5.455	835458
loot_vox10_1290.ply	28.9573	40.9528	40.6166	6536	0.00797457	5.273	819605
loot_vox10_1291.ply	29.1579	41.2099	40.9457	6592	0.00796329	5.731	827799
loot_vox10_1292.ply	29.2682	41.3238	41.1337	6496	0.00781924	4.86	830771
loot_vox10_1293.ply	29.472	41.1777	40.8753	6504	0.00778918	5.538	835004
loot_vox10_1294.ply	29.5633	41.0825	40.6493	6520	0.00800032	4.932	814967
loot_vox10_1295.ply	29.4512	41.1179	40.6531	6392	0.00780792	6.887	818656
loot_vox10_1296.ply	29.5882	41.1851	40.6601	6568	0.00801164	5.749	819807
loot_vox10_1297.ply	29.3475	41.1801	40.5258	6192	0.00759973	5.586	814766
loot_vox10_1298.ply	29.3956	41.051	40.4284	6376	0.00787881	5.565	809259
loot_vox10_1299.ply	29.2818	41.0396	40.8405	6552	0.00806686	4.914	812212
\n*******************************************************************\n
