loot_vox10_1000.ply	29.4246	41.0704	40.6543	5928	0.00755986	3.918	784142
loot_vox10_1001.ply	29.4665	41.2242	40.8025	6000	0.00765886	7.107	783406
loot_vox10_1002.ply	29.5221	41.2262	40.5763	5904	0.00756729	7.09	780200
loot_vox10_1003.ply	29.4331	41.2147	40.5473	5848	0.0075122	7.014	778467
loot_vox10_1004.ply	29.3806	41.1649	40.1828	5880	0.00757315	7.035	776427
loot_vox10_1005.ply	29.434	41.047	40.0953	5912	0.00762944	7	774893
loot_vox10_1006.ply	29.4086	41.1414	40.4345	6040	0.00778402	7.031	775949
loot_vox10_1007.ply	29.3753	41.2059	40.4662	6120	0.00789206	4.526	775463
loot_vox10_1008.ply	29.3703	41.0807	40.5537	5888	0.00759058	7.043	775698
loot_vox10_1009.ply	29.3099	41.0597	40.3483	5912	0.00759878	7.033	778020
loot_vox10_1010.ply	29.338	41.3069	40.4631	5896	0.00757301	7.039	778554
loot_vox10_1011.ply	29.4023	41.4876	40.6167	5808	0.00744629	7.072	779986
loot_vox10_1012.ply	29.4345	41.4298	40.6891	5784	0.00740659	7.07	780926
loot_vox10_1013.ply	29.4229	41.3462	40.6871	5672	0.00724606	6.38	782770
loot_vox10_1014.ply	29.5047	41.3083	40.8226	5880	0.00749547	7.11	784474
loot_vox10_1015.ply	29.5713	40.9956	40.5848	5880	0.0074886	6.717	785193
loot_vox10_1016.ply	29.611	41.3084	40.749	5752	0.00734873	7.446	782720
loot_vox10_1017.ply	29.5942	41.3112	40.7002	5816	0.00744102	7.506	781613
loot_vox10_1018.ply	29.5442	41.2398	40.8605	5912	0.00757943	7.367	780006
loot_vox10_1019.ply	29.4681	41.122	40.5509	5840	0.00748428	6.637	780302
loot_vox10_1020.ply	29.3818	41.0948	40.537	5824	0.00747562	7.399	779066
loot_vox10_1021.ply	29.4369	41.2958	40.5806	5944	0.00763735	7.417	778280
loot_vox10_1022.ply	29.4592	41.3478	40.6357	5808	0.0074566	5.871	778907
loot_vox10_1023.ply	29.3895	41.3574	40.635	5632	0.0072271	6.796	779289
loot_vox10_1024.ply	29.3998	41.4901	40.613	5808	0.00744865	7.419	779739
loot_vox10_1025.ply	29.4071	41.2071	40.5734	5800	0.00744197	7.403	779364
loot_vox10_1026.ply	29.3073	41.137	40.5708	5752	0.00737412	7.482	780025
loot_vox10_1027.ply	29.4037	41.0846	40.6092	5808	0.00744259	6.447	780373
loot_vox10_1028.ply	29.4417	41.3246	40.7142	5728	0.00732808	7.482	781651
loot_vox10_1029.ply	29.5293	41.3568	40.7613	5648	0.00722828	6.838	781375
loot_vox10_1030.ply	29.5776	41.2954	40.7242	5816	0.00741466	7.738	784392
loot_vox10_1031.ply	29.4633	41.3417	40.7175	5920	0.00756384	4.282	782671
loot_vox10_1032.ply	29.4682	41.1354	40.6071	5816	0.00748521	7.684	776999
loot_vox10_1033.ply	29.4442	41.2067	40.5455	5976	0.00767482	7.683	778650
loot_vox10_1034.ply	29.4462	41.0463	40.3986	5912	0.0075989	7.665	778007
loot_vox10_1035.ply	29.4961	41.0198	40.5441	5856	0.0075417	7.791	776483
loot_vox10_1036.ply	29.5457	41.2875	40.6933	5664	0.00724958	7.804	781287
