soldier_vox10_0536.ply	26.2368	38.8947	38.8069	28896	0.0272653	4.639	2.094	1.688	1059810
soldier_vox10_0537.ply	26.2634	38.9525	39.0149	28672	0.0269958	9.043	3.729	3.174	1062090
soldier_vox10_0538.ply	26.2754	39.0058	38.6383	29184	0.02752	9.557	4.022	3.403	1060464
soldier_vox10_0539.ply	26.2483	39.1268	38.8556	28928	0.0272466	10.207	4.225	3.789	1061711
soldier_vox10_0540.ply	26.2784	39.1166	38.7554	28856	0.0271987	10.225	4.285	3.787	1060934
soldier_vox10_0541.ply	26.2708	39.0102	38.8072	29040	0.0273587	6.324	3.214	1.962	1061453
soldier_vox10_0542.ply	26.2611	39.0371	38.8899	28856	0.0271988	9.91	4.081	3.776	1060931
soldier_vox10_0543.ply	26.2601	39.0331	38.9492	28592	0.026933	10.157	4.216	3.771	1061596
soldier_vox10_0544.ply	26.2576	38.9139	39.0092	28816	0.0271711	9.922	4.053	3.769	1060537
soldier_vox10_0545.ply	26.2579	39.0853	38.8473	28520	0.0269259	5.665	2.672	1.95	1059202
soldier_vox10_0546.ply	26.2739	39.0613	38.8269	29000	0.0273204	9.477	3.625	3.785	1061476
soldier_vox10_0547.ply	26.2517	39.0742	38.8402	28632	0.0270194	8.687	2.87	3.776	1059683
soldier_vox10_0548.ply	26.2717	39.0569	38.7853	28816	0.0271604	9.794	3.867	3.777	1060955
soldier_vox10_0549.ply	26.252	38.9035	38.9554	28672	0.0270494	9.908	3.988	3.77	1059985
soldier_vox10_0550.ply	26.2509	38.969	38.88	28728	0.0270964	8.708	2.935	3.77	1060215
soldier_vox10_0551.ply	26.2859	38.9773	38.8915	28896	0.0272399	10.751	4.35	4.073	1060795
soldier_vox10_0552.ply	26.2771	38.879	39.0041	28848	0.0272057	6.194	2.642	2.115	1060367
soldier_vox10_0553.ply	26.2898	39.0672	38.8711	28920	0.027254	11.006	4.518	4.079	1061128
soldier_vox10_0554.ply	26.281	38.7797	38.8695	29120	0.027442	10.99	4.53	4.084	1061146
soldier_vox10_0555.ply	26.2846	39.0394	38.8193	28968	0.0273048	10.568	4.254	4.062	1060912
soldier_vox10_0556.ply	26.2776	39.1617	38.9171	28480	0.0268509	9.726	3.404	4.077	1060674
soldier_vox10_0557.ply	26.2923	38.9997	38.6676	28896	0.0272115	8.56	3.023	4.079	1061904
soldier_vox10_0558.ply	26.2808	39.3424	38.9002	28584	0.0269298	11.021	4.532	4.074	1061428
soldier_vox10_0559.ply	26.2861	38.9611	38.8014	28952	0.027287	10.971	4.531	4.081	1061018
soldier_vox10_0560.ply	26.2803	39.024	38.7784	28792	0.0271001	10.023	3.641	4.09	1062432
soldier_vox10_0561.ply	26.2676	39.144	38.7685	28728	0.0270793	10.509	4.043	4.083	1060885
soldier_vox10_0562.ply	26.2618	39.0407	38.6295	29032	0.0273772	5.871	2.647	2.122	1060443
soldier_vox10_0563.ply	26.2804	39.1195	38.9755	28808	0.0271516	10.875	4.5	4.071	1061006
soldier_vox10_0564.ply	26.2768	38.9926	38.9598	28752	0.0271146	10.431	4.15	4.074	1060388
soldier_vox10_0565.ply	26.2911	38.9141	38.8981	29088	0.0274296	11.444	4.761	4.175	1060462
soldier_vox10_0566.ply	26.2934	38.9978	38.7288	28992	0.0273267	10.689	4.315	4.121	1060940
soldier_vox10_0567.ply	26.2742	39.0043	39.0562	28768	0.0271205	6.508	2.713	2.155	1060748
soldier_vox10_0568.ply	26.2587	38.9832	38.826	28944	0.0272765	11.409	4.719	4.163	1061134
soldier_vox10_0569.ply	26.2398	39.1	38.9612	28616	0.0270197	11.439	4.743	4.163	1059081
soldier_vox10_0570.ply	26.2842	39.0507	38.9758	28664	0.027011	10.157	4.526	4.172	1061199
soldier_vox10_0571.ply	26.2947	38.987	38.7747	28880	0.0272224	10.035	3.465	4.158	1060891
soldier_vox10_0572.ply	26.2823	39.2167	38.7163	28736	0.0270864	11.392	4.704	4.161	1060902
soldier_vox10_0573.ply	26.2995	39.0913	38.8213	29120	0.0274224	11.404	4.714	4.153	1061904
soldier_vox10_0574.ply	26.2788	38.8638	38.9322	29152	0.027446	8.538	3.409	2.785	1062157
soldier_vox10_0575.ply	26.2765	39.0675	38.8468	29008	0.0273149	11.415	4.725	4.175	1061984
soldier_vox10_0576.ply	26.2922	38.8749	39.0924	29160	0.0274773	9.853	3.293	4.158	1061241
soldier_vox10_0577.ply	26.2614	39.055	38.9882	28800	0.0271442	7.92	4.425	2.182	1060999
soldier_vox10_0578.ply	26.2589	39.3857	38.9832	28160	0.0265414	9.663	3.192	4.161	1060984
soldier_vox10_0579.ply	26.2725	38.8606	39.0334	28968	0.0272809	11.442	4.551	4.537	1061840
soldier_vox10_0580.ply	26.2751	38.9674	38.9972	29008	0.0273429	10.454	3.592	4.524	1060897
soldier_vox10_0581.ply	26.304	38.9171	38.7475	29344	0.0276312	11.998	4.98	4.541	1061989
soldier_vox10_0582.ply	26.2653	39.0327	38.7025	29096	0.0274202	11.932	4.963	4.518	1061117
soldier_vox10_0583.ply	26.276	38.9993	39.0628	28792	0.0271287	11.994	4.979	4.53	1061312
soldier_vox10_0584.ply	26.2614	39.0058	38.9978	28712	0.0270706	7.794	3.074	2.343	1060635
soldier_vox10_0585.ply	26.2848	39.0701	38.7132	29024	0.027332	11.156	4.201	4.493	1061904
soldier_vox10_0586.ply	26.2921	39.072	39.0873	28888	0.0272147	10.836	3.889	4.514	1061487
soldier_vox10_0587.ply	26.2696	39.1375	39.0702	28560	0.0269089	11.9	4.916	4.527	1061360
soldier_vox10_0588.ply	26.2859	39.0307	38.9867	28872	0.0271839	11.815	4.803	4.528	1062100
soldier_vox10_0589.ply	26.2671	38.9736	38.8654	28864	0.0271613	10.56	3.771	4.456	1062690
soldier_vox10_0590.ply	26.2574	39.1228	38.9124	28760	0.0271192	6.488	2.926	2.386	1060503
soldier_vox10_0591.ply	26.2714	39.0156	38.9969	28808	0.0271527	9.472	4.875	3.356	1060961
soldier_vox10_0592.ply	26.2515	39.0755	39.1857	28456	0.0267906	11.998	4.99	4.528	1062164
soldier_vox10_0593.ply	26.2659	39.055	38.881	28824	0.0271589	6.987	2.934	2.349	1061308
soldier_vox10_0594.ply	26.2583	39.0974	39.1191	28512	0.0268654	9.982	3.065	4.509	1061290
soldier_vox10_0595.ply	26.2554	39.2717	38.8546	28920	0.0272588	12.037	4.977	4.524	1060943
soldier_vox10_0596.ply	26.2339	39.0796	39.0953	28560	0.0269034	12.034	4.983	4.51	1061577
soldier_vox10_0597.ply	26.2848	38.9128	38.8049	29144	0.0274921	11.66	4.611	4.517	1060085
soldier_vox10_0598.ply	26.288	39.0953	38.6379	29328	0.0276531	12.02	4.965	4.504	1060570
soldier_vox10_0599.ply	26.3087	39.275	38.9109	28840	0.0272044	11.558	4.614	4.487	1060122
soldier_vox10_0600.ply	26.2829	39.0681	38.6929	29352	0.0276907	9.855	4.897	3.537	1059993
soldier_vox10_0601.ply	26.3021	38.9476	39.1327	28976	0.0273196	12.041	4.971	4.522	1060630
soldier_vox10_0602.ply	26.2828	39.3056	38.8371	28720	0.0270754	7.919	3.183	2.335	1060742
soldier_vox10_0603.ply	26.3043	39.1855	38.9416	28880	0.0272266	11.346	4.341	4.475	1060728
soldier_vox10_0604.ply	26.296	38.9675	38.972	29152	0.0274892	11.404	4.336	4.525	1060488
soldier_vox10_0605.ply	26.2775	39.1666	38.8992	28864	0.0272149	10.849	4.908	4.531	1060594
soldier_vox10_0606.ply	26.288	39.0694	38.8065	29168	0.0274979	10.721	3.789	4.52	1060735
soldier_vox10_0607.ply	26.2712	39.1508	38.781	28808	0.027146	12.056	4.96	4.52	1061225
